Date,MSFT
2010-06-03 00:00:00+00:00,0.015117216164744152
2010-06-04 00:00:00+00:00,-0.039836175372678584
2010-06-07 00:00:00+00:00,-0.019387358753406136
2010-06-08 00:00:00+00:00,-0.00711744953181348
2010-06-09 00:00:00+00:00,-0.012743914259098044
2010-06-10 00:00:00+00:00,0.008471120480722627
2010-06-11 00:00:00+00:00,0.026399993896484286
2010-06-14 00:00:00+00:00,-0.0062353799050488545
2010-06-15 00:00:00+00:00,0.0423529381845511
2010-06-16 00:00:00+00:00,-0.009781799459297469
2010-06-17 00:00:00+00:00,0.0018997395512512227
2010-06-18 00:00:00+00:00,0.002654520007449923
2010-06-21 00:00:00+00:00,-0.018532517444051932
2010-06-22 00:00:00+00:00,-0.006936427741183304
2010-06-23 00:00:00+00:00,-0.01785025159682163
2010-06-24 00:00:00+00:00,-0.012248102429220697
2010-06-25 00:00:00+00:00,-0.018799972534179643
2010-06-28 00:00:00+00:00,-0.008968659378101762
2010-06-29 00:00:00+00:00,-0.041135336156669644
2010-06-30 00:00:00+00:00,-0.012869980434742967
2010-07-01 00:00:00+00:00,0.006518888180713445
2010-07-02 00:00:00+00:00,0.004749594606057617
2010-07-06 00:00:00+00:00,0.023635549043448778
2010-07-07 00:00:00+00:00,0.020151114541811843
2010-07-08 00:00:00+00:00,0.004526774230667385
2010-07-09 00:00:00+00:00,-0.0057353293946570405
2010-07-12 00:00:00+00:00,0.023073731165227374
2010-07-13 00:00:00+00:00,0.012082127989623048
2010-07-14 00:00:00+00:00,0.012335908620920044
2010-07-15 00:00:00+00:00,0.00275156027337764
2010-07-16 00:00:00+00:00,-0.024304227113704502
2010-07-19 00:00:00+00:00,0.0136601109250849
2010-07-20 00:00:00+00:00,0.00990883886388838
2010-07-21 00:00:00+00:00,-0.014128677765719244
2010-07-22 00:00:00+00:00,0.028662392089970457
2010-07-23 00:00:00+00:00,-0.0011610172781869599
2010-07-26 00:00:00+00:00,0.011235990760480874
2010-07-27 00:00:00+00:00,0.002298830079136005
2010-07-28 00:00:00+00:00,-0.008027487985380444
2010-07-29 00:00:00+00:00,0.003082848607091737
2010-07-30 00:00:00+00:00,-0.008451833073365833
2010-08-02 00:00:00+00:00,0.02014724790869682
2010-08-03 00:00:00+00:00,-0.006456516399032997
2010-08-04 00:00:00+00:00,-0.016437320630119157
2010-08-05 00:00:00+00:00,-0.013991399510597913
2010-08-06 00:00:00+00:00,0.007094930700545676
2010-08-09 00:00:00+00:00,0.0023483904141954337
2010-08-10 00:00:00+00:00,-0.021085548717600378
2010-08-11 00:00:00+00:00,-0.008376509255243914
2010-08-12 00:00:00+00:00,-0.014883380134726676
2010-08-13 00:00:00+00:00,-0.003674975640221567
2010-08-16 00:00:00+00:00,0.004098376353816935
2010-08-17 00:00:00+00:00,0.008571391202965462
2010-08-18 00:00:00+00:00,0.004451663878072942
2010-08-19 00:00:00+00:00,-0.015310200057973566
2010-08-20 00:00:00+00:00,-0.008592511752552934
2010-08-23 00:00:00+00:00,0.002063604843327349
2010-08-24 00:00:00+00:00,-0.009884669041635097
2010-08-25 00:00:00+00:00,0.0024958179557983406
2010-08-26 00:00:00+00:00,-0.011618285569024223
2010-08-27 00:00:00+00:00,0.0046179937766945844
2010-08-30 00:00:00+00:00,-0.012118717585833827
2010-08-31 00:00:00+00:00,-0.007191204766628934
2010-09-01 00:00:00+00:00,0.018321274723306358
2010-09-02 00:00:00+00:00,0.0016736785006612465
2010-09-03 00:00:00+00:00,0.014619898649200325
2010-09-07 00:00:00+00:00,-0.013585912664323296
2010-09-08 00:00:00+00:00,-0.001252035911650573
2010-09-09 00:00:00+00:00,0.00334308076413814
2010-09-10 00:00:00+00:00,-0.006663883627108236
2010-09-13 00:00:00+00:00,0.05283019743097328
2010-09-14 00:00:00+00:00,-0.0031859785647745387
2010-09-15 00:00:00+00:00,0.003595691175346527
2010-09-16 00:00:00+00:00,0.008359835886019296
2010-09-17 00:00:00+00:00,-0.004342700777058228
2010-09-20 00:00:00+00:00,0.00832676437505242
2010-09-21 00:00:00+00:00,-0.011010644250307733
2010-09-22 00:00:00+00:00,-0.021471133851661994
2010-09-23 00:00:00+00:00,-0.007314112178447796
2010-09-24 00:00:00+00:00,0.014326663000310047
2010-09-27 00:00:00+00:00,-0.0020178023819074076
2010-09-28 00:00:00+00:00,-0.002021805013588951
2010-09-29 00:00:00+00:00,-0.007293367218396352
2010-09-30 00:00:00+00:00,-0.000408172607421875
2010-10-01 00:00:00+00:00,-0.004491654200882822
2010-10-04 00:00:00+00:00,-0.019278069299971
2010-10-05 00:00:00+00:00,0.0184023645698701
2010-10-06 00:00:00+00:00,0.0032854177598673484
2010-10-07 00:00:00+00:00,0.0040933434392360635
2010-10-08 00:00:00+00:00,0.0016306158605403631
2010-10-11 00:00:00+00:00,0.0008140194551116142
2010-10-12 00:00:00+00:00,0.009760055698613268
2010-10-13 00:00:00+00:00,0.02053967903539622
2010-10-14 00:00:00+00:00,-0.004340986964845306
2010-10-15 00:00:00+00:00,0.012287014622099246
2010-10-18 00:00:00+00:00,0.010963146799522816
2010-10-19 00:00:00+00:00,-0.02788533392193726
2010-10-20 00:00:00+00:00,0.00836649726219485
2010-10-21 00:00:00+00:00,0.004346132464347896
2010-10-22 00:00:00+00:00,-0.001573600134039621
2010-10-25 00:00:00+00:00,-0.007486155752230772
2010-10-26 00:00:00+00:00,0.028185751068671827
2010-10-27 00:00:00+00:00,0.005791491148245287
2010-10-28 00:00:00+00:00,0.008829230568949242
2010-10-29 00:00:00+00:00,0.014840159035711897
2010-11-01 00:00:00+00:00,0.010498713379996971
2010-11-02 00:00:00+00:00,0.01632647919305641
2010-11-03 00:00:00+00:00,-0.013143435962944428
2010-11-04 00:00:00+00:00,0.004069504262250279
2010-11-05 00:00:00+00:00,-0.010685298994123071
2010-11-08 00:00:00+00:00,-0.001489791991025391
2010-11-09 00:00:00+00:00,0.005221980596266551
2010-11-10 00:00:00+00:00,-0.00037106599624248116
2010-11-11 00:00:00+00:00,-0.0096510847708835
2010-11-12 00:00:00+00:00,-0.01536731044686579
2010-11-15 00:00:00+00:00,-0.002664624804128324
2010-11-16 00:00:00+00:00,-0.014885545253446542
2010-11-17 00:00:00+00:00,-0.009298712750260063
2010-11-18 00:00:00+00:00,0.01055926714845934
2010-11-19 00:00:00+00:00,-0.0058049387633324345
2010-11-22 00:00:00+00:00,0.0015569874405290118
2010-11-23 00:00:00+00:00,-0.023707684176270782
2010-11-24 00:00:00+00:00,0.009952228966869203
2010-11-26 00:00:00+00:00,-0.0047300289816240015
2010-11-29 00:00:00+00:00,0.0023762164729657087
2010-11-30 00:00:00+00:00,-0.0019754736513458715
2010-12-01 00:00:00+00:00,0.030878886760803415
2010-12-02 00:00:00+00:00,0.03264202934855698
2010-12-03 00:00:00+00:00,0.004834550802008453
2010-12-06 00:00:00+00:00,-0.006661743231912598
2010-12-07 00:00:00+00:00,0.0011177603008551973
2010-12-08 00:00:00+00:00,0.013397792771085104
2010-12-09 00:00:00+00:00,-0.00550861627072774
2010-12-10 00:00:00+00:00,0.009601190163011308
2010-12-13 00:00:00+00:00,-0.0032918855920113232
2010-12-14 00:00:00+00:00,0.013578012448931975
2010-12-15 00:00:00+00:00,0.008327282231998412
2010-12-16 00:00:00+00:00,0.005026907997516039
2010-12-17 00:00:00+00:00,-0.00321543956140935
2010-12-20 00:00:00+00:00,-0.0032258119648186367
2010-12-21 00:00:00+00:00,0.00934916338996139
2010-12-22 00:00:00+00:00,0.004275056663271881
2010-12-23 00:00:00+00:00,0.0039020468577160017
2010-12-27 00:00:00+00:00,-0.00812719252427152
2010-12-28 00:00:00+00:00,-0.002137494356775682
2010-12-29 00:00:00+00:00,-0.0014280940807025466
2010-12-30 00:00:00+00:00,-0.004290272964986186
2010-12-31 00:00:00+00:00,0.0021543793580089954
2011-01-03 00:00:00+00:00,0.0025080507060879498
2011-01-04 00:00:00+00:00,0.003931401434996928
2011-01-05 00:00:00+00:00,-0.003203992598754035
2011-01-06 00:00:00+00:00,0.02928570338657921
2011-01-07 00:00:00+00:00,-0.007633564041779062
2011-01-10 00:00:00+00:00,-0.013286750456179774
2011-01-11 00:00:00+00:00,-0.003897898854691828
2011-01-12 00:00:00+00:00,0.015652743406449954
2011-01-13 00:00:00+00:00,-0.012609412000810782
2011-01-14 00:00:00+00:00,0.0039020468577160017
2011-01-18 00:00:00+00:00,0.012720869966671877
2011-01-19 00:00:00+00:00,-0.006629467378548304
2011-01-20 00:00:00+00:00,-0.0042149257035098975
2011-01-21 00:00:00+00:00,-0.011640208792439766
2011-01-24 00:00:00+00:00,0.012847919240600358
2011-01-25 00:00:00+00:00,0.0024665822495733014
2011-01-26 00:00:00+00:00,0.011599294019560391
2011-01-27 00:00:00+00:00,0.003127176874240023
2011-01-28 00:00:00+00:00,-0.03879462440857828
2011-01-31 00:00:00+00:00,-0.0007207372167088444
2011-02-01 00:00:00+00:00,0.009376135347056946
2011-02-02 00:00:00+00:00,-0.0017863250257021956
2011-02-03 00:00:00+00:00,-0.010379416964357069
2011-02-04 00:00:00+00:00,0.004339994245532441
2011-02-07 00:00:00+00:00,0.01548434634813134
2011-02-08 00:00:00+00:00,0.0028368766504145437
2011-02-09 00:00:00+00:00,-0.010961858761107002
2011-02-10 00:00:00+00:00,-0.016803694132737745
2011-02-11 00:00:00+00:00,-0.009090909090909038
2011-02-14 00:00:00+00:00,-0.0007339617527952758
2011-02-15 00:00:00+00:00,-0.0099155513148238
2011-02-16 00:00:00+00:00,0.0022255703015054973
2011-02-17 00:00:00+00:00,0.007031777331239608
2011-02-18 00:00:00+00:00,-0.005512665328087807
2011-02-22 00:00:00+00:00,-0.017368785019601818
2011-02-23 00:00:00+00:00,0.0
2011-02-24 00:00:00+00:00,0.006769473642077584
2011-02-25 00:00:00+00:00,-0.008218200109866736
2011-02-28 00:00:00+00:00,0.001129969397649866
2011-03-01 00:00:00+00:00,-0.015801357317512865
2011-03-02 00:00:00+00:00,-0.0030581010769374917
2011-03-03 00:00:00+00:00,0.004601259186520101
2011-03-04 00:00:00+00:00,-0.00954198445496346
2011-03-07 00:00:00+00:00,-0.008863254058683379
