Date,AAPL
2010-01-04 00:00:00+00:00,0.015564981120886223
2010-01-05 00:00:00+00:00,0.0017289307580481417
2010-01-06 00:00:00+00:00,-0.01590632443351514
2010-01-07 00:00:00+00:00,-0.0018487095865324932
2010-01-08 00:00:00+00:00,0.006648330467509567
2010-01-11 00:00:00+00:00,-0.008821474266637597
2010-01-12 00:00:00+00:00,-0.01137512645454497
2010-01-13 00:00:00+00:00,0.014105528963442415
2010-01-14 00:00:00+00:00,-0.005791540174464371
2010-01-15 00:00:00+00:00,-0.0167120278608599
2010-01-19 00:00:00+00:00,0.04423830852622346
2010-01-20 00:00:00+00:00,-0.015392403151918477
2010-01-21 00:00:00+00:00,-0.01728630870498349
2010-01-22 00:00:00+00:00,-0.049598612943910436
2010-01-25 00:00:00+00:00,0.026902662969268576
2010-01-26 00:00:00+00:00,0.014133052195012485
2010-01-27 00:00:00+00:00,0.009420240573584149
2010-01-28 00:00:00+00:00,-0.04132196212990025
2010-01-29 00:00:00+00:00,-0.03627874999857639
2010-02-01 00:00:00+00:00,0.013901876021248594
2010-02-02 00:00:00+00:00,0.005802902349361316
2010-02-03 00:00:00+00:00,0.017206152760495197
2010-02-04 00:00:00+00:00,-0.03603863695078102
2010-02-05 00:00:00+00:00,0.017755641478434336
2010-02-08 00:00:00+00:00,-0.006855575056671559
2010-02-09 00:00:00+00:00,0.010663545002821628
2010-02-10 00:00:00+00:00,-0.005453953388032562
2010-02-11 00:00:00+00:00,0.018193938437622847
2010-02-12 00:00:00+00:00,0.008607300974015963
2010-02-16 00:00:00+00:00,0.015071375700046019
2010-02-17 00:00:00+00:00,-0.004178921896833887
2010-02-18 00:00:00+00:00,0.0018759909348637915
2010-02-19 00:00:00+00:00,-0.006209048175126575
2010-02-22 00:00:00+00:00,-0.006198254229782374
2010-02-23 00:00:00+00:00,-0.016764778416844983
2010-02-24 00:00:00+00:00,0.018268627244798274
2010-02-25 00:00:00+00:00,0.006677915517312449
2010-02-26 00:00:00+00:00,0.01297026317010519
2010-03-01 00:00:00+00:00,0.021356758754109917
2010-03-02 00:00:00+00:00,-0.0006699037896520377
2010-03-03 00:00:00+00:00,0.002298160883152489
2010-03-04 00:00:00+00:00,0.006592485472262988
2010-03-05 00:00:00+00:00,0.03910595338927081
2010-03-08 00:00:00+00:00,0.0005937564409492779
2010-03-09 00:00:00+00:00,0.01798428237868932
2010-03-10 00:00:00+00:00,0.008160650237047706
2010-03-11 00:00:00+00:00,0.002935369263776577
2010-03-12 00:00:00+00:00,0.004878160842773704
2010-03-15 00:00:00+00:00,-0.012180036804252059
2010-03-16 00:00:00+00:00,0.0027251037906839137
2010-03-17 00:00:00+00:00,-0.0014702348235551277
2010-03-18 00:00:00+00:00,0.0023647990933506335
2010-03-19 00:00:00+00:00,-0.0106832918298575
2010-03-22 00:00:00+00:00,0.011248611089751392
2010-03-23 00:00:00+00:00,0.016062242958786
2010-03-24 00:00:00+00:00,0.004422884028154828
2010-03-25 00:00:00+00:00,-0.01185860756649526
2010-03-26 00:00:00+00:00,0.018751513929090136
2010-03-29 00:00:00+00:00,0.006452867859032763
2010-03-30 00:00:00+00:00,0.014888761165077202
2010-03-31 00:00:00+00:00,-0.003604011602761692
2010-04-01 00:00:00+00:00,0.0041276975024737705
2010-04-05 00:00:00+00:00,0.010679342038825146
2010-04-06 00:00:00+00:00,0.004402745148885057
2010-04-07 00:00:00+00:00,0.004425137850802674
2010-04-08 00:00:00+00:00,-0.0027015856583114672
2010-04-09 00:00:00+00:00,0.007668217017686052
2010-04-12 00:00:00+00:00,0.0020679575581115106
2010-04-13 00:00:00+00:00,0.0005777229713652687
2010-04-14 00:00:00+00:00,0.013447269158517239
2010-04-15 00:00:00+00:00,0.013146677274347596
2010-04-16 00:00:00+00:00,-0.006106411812859758
2010-04-19 00:00:00+00:00,-0.0013338488262929493
2010-04-20 00:00:00+00:00,-0.01003765444374316
2010-04-21 00:00:00+00:00,0.059814386650371976
2010-04-22 00:00:00+00:00,0.027968490972042792
2010-04-23 00:00:00+00:00,0.01636204084287196
2010-04-26 00:00:00+00:00,-0.004910794351329351
2010-04-27 00:00:00+00:00,-0.027680929605062854
2010-04-28 00:00:00+00:00,-0.0016790695527328925
2010-04-29 00:00:00+00:00,0.026911317856550765
2010-04-30 00:00:00+00:00,-0.02810452292954768
2010-05-03 00:00:00+00:00,0.02014625884049015
2010-05-04 00:00:00+00:00,-0.028796704101496373
2010-05-05 00:00:00+00:00,-0.010398928746620295
2010-05-06 00:00:00+00:00,-0.038048293629674546
2010-05-07 00:00:00+00:00,-0.04219304321951811
2010-05-10 00:00:00+00:00,0.07686764513083921
2010-05-11 00:00:00+00:00,0.00996119834221143
2010-05-12 00:00:00+00:00,0.021713629012991786
2010-05-13 00:00:00+00:00,-0.014231721379604378
2010-05-14 00:00:00+00:00,-0.017572470939327234
2010-05-17 00:00:00+00:00,0.0015759560861625665
2010-05-18 00:00:00+00:00,-0.007316454980877185
2010-05-19 00:00:00+00:00,-0.01592967098826681
2010-05-20 00:00:00+00:00,-0.042602783619996254
2010-05-21 00:00:00+00:00,0.019178992058431765
2010-05-24 00:00:00+00:00,0.018322745812330288
2010-05-25 00:00:00+00:00,-0.006240808574875967
2010-05-26 00:00:00+00:00,-0.004526596654637172
2010-05-27 00:00:00+00:00,0.03785178046558024
2010-05-28 00:00:00+00:00,0.01393334977560512
2010-06-01 00:00:00+00:00,0.015376817475708737
2010-06-02 00:00:00+00:00,0.01196188315557345
2010-06-03 00:00:00+00:00,-0.003144556102955831
2010-06-04 00:00:00+00:00,-0.027211930966683395
2010-06-07 00:00:00+00:00,-0.019612470232329482
2010-06-08 00:00:00+00:00,-0.0064158634733026965
2010-06-09 00:00:00+00:00,-0.024585970411884928
2010-06-10 00:00:00+00:00,0.03005765165496932
2010-06-11 00:00:00+00:00,0.011975630463945341
2010-06-14 00:00:00+00:00,0.003037266794842397
2010-06-15 00:00:00+00:00,0.021275773509834783
2010-06-16 00:00:00+00:00,0.029111682183793564
2010-06-17 00:00:00+00:00,0.017287179300667255
2010-06-18 00:00:00+00:00,0.008091992976534623
2010-06-21 00:00:00+00:00,-0.014229878037968047
2010-06-22 00:00:00+00:00,0.013621068559994454
2010-06-23 00:00:00+00:00,-0.010516751681642789
2010-06-24 00:00:00+00:00,-0.007270097719715651
2010-06-25 00:00:00+00:00,-0.008550281819607708
2010-06-28 00:00:00+00:00,0.005999287522655328
2010-06-29 00:00:00+00:00,-0.045210575057439084
2010-06-30 00:00:00+00:00,-0.018112969331767093
2010-07-01 00:00:00+00:00,-0.012125802171922051
2010-07-02 00:00:00+00:00,-0.006197608841267077
2010-07-06 00:00:00+00:00,0.006843761665072723
2010-07-07 00:00:00+00:00,0.04038113706815638
2010-07-08 00:00:00+00:00,-0.002242187416930941
2010-07-09 00:00:00+00:00,0.005928248718682694
2010-07-12 00:00:00+00:00,-0.008974705907824343
2010-07-13 00:00:00+00:00,-0.021337811316525013
2010-07-14 00:00:00+00:00,0.003693332996807852
2010-07-15 00:00:00+00:00,-0.005064598620469041
2010-07-16 00:00:00+00:00,-0.006164229141619959
2010-07-19 00:00:00+00:00,-0.01728698949975216
2010-07-20 00:00:00+00:00,0.025694266241589325
2010-07-21 00:00:00+00:00,0.00932952431998757
2010-07-22 00:00:00+00:00,0.01880114314882686
2010-07-23 00:00:00+00:00,0.0035518274751840107
2010-07-26 00:00:00+00:00,-0.0025390029102586587
2010-07-27 00:00:00+00:00,0.018512816002448584
2010-07-28 00:00:00+00:00,-0.011814669394119237
2010-07-29 00:00:00+00:00,-0.010921208489584444
2010-07-30 00:00:00+00:00,-0.003331885646986499
2010-08-02 00:00:00+00:00,0.01788143235809958
2010-08-03 00:00:00+00:00,0.0003055254211223879
2010-08-04 00:00:00+00:00,0.0040087453897186265
2010-08-05 00:00:00+00:00,-0.004867299948742798
2010-08-06 00:00:00+00:00,-0.006152070095621243
2010-08-09 00:00:00+00:00,0.006382346551613072
2010-08-10 00:00:00+00:00,-0.00893982879346944
2010-08-11 00:00:00+00:00,-0.035542182440969294
2010-08-12 00:00:00+00:00,0.006395179371658788
2010-08-13 00:00:00+00:00,-0.010683485129362458
2010-08-16 00:00:00+00:00,-0.00586112658922866
2010-08-17 00:00:00+00:00,0.017485081259180246
2010-08-18 00:00:00+00:00,0.004365486827607512
2010-08-19 00:00:00+00:00,-0.01260512802548075
2010-08-20 00:00:00+00:00,-0.0009604829857299269
2010-08-23 00:00:00+00:00,-0.015382181506853665
2010-08-24 00:00:00+00:00,-0.023881154142439298
2010-08-25 00:00:00+00:00,0.012336879879775164
2010-08-26 00:00:00+00:00,-0.010745576472880103
2010-08-27 00:00:00+00:00,0.005576843574549795
2010-08-30 00:00:00+00:00,0.003642055412290013
2010-08-31 00:00:00+00:00,0.0024742834736033448
2010-09-01 00:00:00+00:00,0.02974081290771724
2010-09-02 00:00:00+00:00,0.0073502524469195585
2010-09-03 00:00:00+00:00,0.026172890491393597
2010-09-07 00:00:00+00:00,-0.0037098397796241356
2010-09-08 00:00:00+00:00,0.0198207848477705
2010-09-09 00:00:00+00:00,0.0005704780020656663
2010-09-10 00:00:00+00:00,0.001292461255091304
2010-09-13 00:00:00+00:00,0.013780758213383537
2010-09-14 00:00:00+00:00,0.0038196399570857853
2010-09-15 00:00:00+00:00,0.008057882873706568
2010-09-16 00:00:00+00:00,0.023499366125246945
2010-09-17 00:00:00+00:00,-0.004338771779426542
2010-09-20 00:00:00+00:00,0.028543387354857508
2010-09-21 00:00:00+00:00,0.0019065270030200754
2010-09-22 00:00:00+00:00,0.014025482210641371
2010-09-23 00:00:00+00:00,0.004065983351322355
2010-09-24 00:00:00+00:00,0.011767955913442485
2010-09-27 00:00:00+00:00,-0.003968253605761474
2010-09-28 00:00:00+00:00,-0.014768483922693365
2010-09-29 00:00:00+00:00,0.0017778649070281372
2010-09-30 00:00:00+00:00,-0.012596917232868932
2010-10-01 00:00:00+00:00,-0.004334853632932623
2010-10-04 00:00:00+00:00,-0.013733477049246656
2010-10-05 00:00:00+00:00,0.036965240449532866
2010-10-06 00:00:00+00:00,0.0008651126614935833
2010-10-07 00:00:00+00:00,0.00010378657564968918
2010-10-08 00:00:00+00:00,0.016769209903277016
2010-10-11 00:00:00+00:00,0.004386675019470765
2010-10-12 00:00:00+00:00,0.010766588632578511
2010-10-13 00:00:00+00:00,0.0053594490981137
2010-10-14 00:00:00+00:00,0.007229991211732845
2010-10-15 00:00:00+00:00,0.0411166575142623
2010-10-18 00:00:00+00:00,0.010357823191699422
2010-10-19 00:00:00+00:00,-0.02676107170243791
2010-10-20 00:00:00+00:00,0.003360357752519638
2010-10-21 00:00:00+00:00,-0.003252449333490004
2010-10-22 00:00:00+00:00,-0.0066231804500270774
2010-10-25 00:00:00+00:00,0.0044556909521291654
2010-10-26 00:00:00+00:00,-0.00255788772979082
2010-10-27 00:00:00+00:00,-0.0007141860900751196
2010-10-28 00:00:00+00:00,-0.00841371030632454
2010-10-29 00:00:00+00:00,-0.013956287375960996
2010-11-01 00:00:00+00:00,0.010631912879300431
2010-11-02 00:00:00+00:00,0.017029341742104576
2010-11-03 00:00:00+00:00,0.011119813735826156
2010-11-04 00:00:00+00:00,0.01748722820343218
2010-11-05 00:00:00+00:00,-0.003581946346063236
2010-11-08 00:00:00+00:00,0.004698454376913297
2010-11-09 00:00:00+00:00,-0.007971893504265748
2010-11-10 00:00:00+00:00,0.006169338742959107
2010-11-11 00:00:00+00:00,-0.0043391446362793795
2010-11-12 00:00:00+00:00,-0.027222600392367458
2010-11-15 00:00:00+00:00,-0.0032139163253062097
2010-11-16 00:00:00+00:00,-0.01775014491165494
2010-11-17 00:00:00+00:00,-0.0036141280985687585
2010-11-18 00:00:00+00:00,0.02638928728459522
2010-11-19 00:00:00+00:00,-0.005511738558162116
2010-11-22 00:00:00+00:00,0.021615116373819854
2010-11-23 00:00:00+00:00,-0.014775462664711525
2010-11-24 00:00:00+00:00,0.019661254906621295
2010-11-26 00:00:00+00:00,0.0006353385658992572
2010-11-29 00:00:00+00:00,0.005936516655816071
2010-11-30 00:00:00+00:00,-0.01805155854585716
2010-12-01 00:00:00+00:00,0.01687289059903274
2010-12-02 00:00:00+00:00,0.005530973357969149
2010-12-03 00:00:00+00:00,-0.002231660811728986
2010-12-06 00:00:00+00:00,0.008537115523606698
2010-12-07 00:00:00+00:00,-0.006059714359684776
2010-12-08 00:00:00+00:00,0.008799170105260767
2010-12-09 00:00:00+00:00,-0.0038939241523699986
2010-12-10 00:00:00+00:00,0.00250185014486326
2010-12-13 00:00:00+00:00,0.003462644663168035
2010-12-14 00:00:00+00:00,-0.004290043428398782
2010-12-15 00:00:00+00:00,0.00021859862441275801
2010-12-16 00:00:00+00:00,0.002778063029331479
2010-12-17 00:00:00+00:00,-0.001992180398929788
2010-12-20 00:00:00+00:00,0.004990434403830513
2010-12-21 00:00:00+00:00,0.006176113546874529
2010-12-22 00:00:00+00:00,0.0029611205392103823
2010-12-23 00:00:00+00:00,-0.004797583765344449
2010-12-27 00:00:00+00:00,0.0033373648960934865
2010-12-28 00:00:00+00:00,0.002433261915651297
2010-12-29 00:00:00+00:00,-0.000553059000426015
2010-12-30 00:00:00+00:00,-0.005010904763749768
2010-12-31 00:00:00+00:00,-0.003398623357058428
2011-01-03 00:00:00+00:00,0.02173234932691459
2011-01-04 00:00:00+00:00,0.005218960058220201
2011-01-05 00:00:00+00:00,0.008180049098349684
2011-01-06 00:00:00+00:00,-0.000808281858997062
2011-01-07 00:00:00+00:00,0.007161441403409796
2011-01-10 00:00:00+00:00,0.018832553744591918
2011-01-11 00:00:00+00:00,-0.00236524597255916
2011-01-12 00:00:00+00:00,0.008137093538081563
2011-01-13 00:00:00+00:00,0.003658330563574008
2011-01-14 00:00:00+00:00,0.00810000819594947
2011-01-18 00:00:00+00:00,-0.022469024986979225
2011-01-19 00:00:00+00:00,-0.0053132973532281635
2011-01-20 00:00:00+00:00,-0.01817969326520652
2011-01-21 00:00:00+00:00,-0.017915122115431892
2011-01-24 00:00:00+00:00,0.03284163374030591
2011-01-25 00:00:00+00:00,0.011705348979609065
2011-01-26 00:00:00+00:00,0.007176379885487361
2011-01-27 00:00:00+00:00,-0.0018613192877037221
2011-01-28 00:00:00+00:00,-0.020716226351677247
2011-01-31 00:00:00+00:00,0.009580543076731507
2011-02-01 00:00:00+00:00,0.016827804426184256
2011-02-02 00:00:00+00:00,-0.0020578004404895323
2011-02-03 00:00:00+00:00,-0.0025558205524855993
2011-02-04 00:00:00+00:00,0.008909902108869883
2011-02-07 00:00:00+00:00,0.015526742646188474
2011-02-08 00:00:00+00:00,0.009434946638634312
2011-02-09 00:00:00+00:00,0.008333374054225962
2011-02-10 00:00:00+00:00,-0.010107222325564713
2011-02-11 00:00:00+00:00,0.006515521059041074
2011-02-14 00:00:00+00:00,0.006529316260351692
2011-02-15 00:00:00+00:00,0.0020045375122397235
2011-02-16 00:00:00+00:00,0.008974809663134131
2011-02-17 00:00:00+00:00,-0.013301067997518623
2011-02-18 00:00:00+00:00,-0.021601982049821333
2011-02-22 00:00:00+00:00,-0.03408837117612418
2011-02-23 00:00:00+00:00,0.011842606856081739
2011-02-24 00:00:00+00:00,0.0007587976019627352
2011-02-25 00:00:00+00:00,0.015399014466812355
2011-02-28 00:00:00+00:00,0.01450481174914442
2011-03-01 00:00:00+00:00,-0.011041615699276641
2011-03-02 00:00:00+00:00,0.008044423515597865
2011-03-03 00:00:00+00:00,0.021129189406936977
2011-03-04 00:00:00+00:00,0.0012237458684281055
2011-03-07 00:00:00+00:00,-0.012888886647165698
2011-03-08 00:00:00+00:00,0.0011255696604310916
