Date,GOOGL
2010-06-03 00:00:00+00:00,0.024788695187715204
2010-06-04 00:00:00+00:00,-0.013607624418229936
2010-06-07 00:00:00+00:00,-0.026467723187118097
2010-06-08 00:00:00+00:00,-0.0015241332345815595
2010-06-09 00:00:00+00:00,-0.022195690286360925
2010-06-10 00:00:00+00:00,0.027403914334971136
2010-06-11 00:00:00+00:00,0.0030595203832652906
2010-06-14 00:00:00+00:00,-0.010870025657342186
2010-06-15 00:00:00+00:00,0.03062973535822211
2010-06-16 00:00:00+00:00,0.006586531427098752
2010-06-17 00:00:00+00:00,-0.002373942555546904
2010-06-18 00:00:00+00:00,-0.00010005776373567254
2010-06-21 00:00:00+00:00,-0.0229386133349877
2010-06-22 00:00:00+00:00,-0.004728190290158585
2010-06-23 00:00:00+00:00,-0.00863755672141353
2010-06-24 00:00:00+00:00,-0.014417556702742473
2010-06-25 00:00:00+00:00,-0.005093636539811541
2010-06-28 00:00:00+00:00,-0.0012693267166667965
2010-06-29 00:00:00+00:00,-0.03774782077873806
2010-06-30 00:00:00+00:00,-0.020494923101987417
2010-07-01 00:00:00+00:00,-0.012271050490618496
2010-07-02 00:00:00+00:00,-0.006689530170347346
2010-07-06 00:00:00+00:00,-0.0010994860742821189
2010-07-07 00:00:00+00:00,0.03240294275234534
2010-07-08 00:00:00+00:00,0.01412701497671831
2010-07-09 00:00:00+00:00,0.02393996674241805
2010-07-12 00:00:00+00:00,0.017839958582360538
2010-07-13 00:00:00+00:00,0.028098241209974173
2010-07-14 00:00:00+00:00,0.004374569260027439
2010-07-15 00:00:00+00:00,0.0054544000629175304
2010-07-16 00:00:00+00:00,-0.06965301775359722
2010-07-19 00:00:00+00:00,0.014294727208188807
2010-07-20 00:00:00+00:00,0.03305587850169478
2010-07-21 00:00:00+00:00,-0.00849276305013047
2010-07-22 00:00:00+00:00,0.015308974808667664
2010-07-23 00:00:00+00:00,0.010829034584539432
2010-07-26 00:00:00+00:00,-0.002224271897584784
2010-07-27 00:00:00+00:00,0.007485141711959686
2010-07-28 00:00:00+00:00,-0.01680778424756324
2010-07-29 00:00:00+00:00,0.001321357764735298
2010-07-30 00:00:00+00:00,-0.0002886901356922156
2010-08-02 00:00:00+00:00,0.011467546307118326
2010-08-03 00:00:00+00:00,-0.0011827171301966866
2010-08-04 00:00:00+00:00,0.033664805869675574
2010-08-05 00:00:00+00:00,0.0035154621778659134
2010-08-06 00:00:00+00:00,-0.015508740091873752
2010-08-09 00:00:00+00:00,0.010255450727036708
2010-08-10 00:00:00+00:00,-0.0032452266685328857
2010-08-11 00:00:00+00:00,-0.02376363827430139
2010-08-12 00:00:00+00:00,0.0005490727258257166
2010-08-13 00:00:00+00:00,-0.011503828852100328
2010-08-16 00:00:00+00:00,-0.001562669446556586
2010-08-17 00:00:00+00:00,0.010152569498829589
2010-08-18 00:00:00+00:00,-0.017063511886943883
2010-08-19 00:00:00+00:00,-0.02940991193039799
2010-08-20 00:00:00+00:00,-0.012714505156544043
2010-08-23 00:00:00+00:00,0.004437011437349092
